,shape_id,shape_pt_sequence,elevation
1447,60-1-d12-1.1.O,185,5
1448,60-1-d12-1.1.O,186,5
1449,60-1-d12-1.1.O,187,5
1450,60-1-d12-1.1.O,188,5
1451,60-1-d12-1.1.O,189,5
1452,60-1-d12-1.1.O,190,5
1453,60-1-d12-1.1.O,191,5
1454,60-1-d12-1.1.O,192,4
1455,60-1-d12-1.1.O,193,4
1456,60-1-d12-1.1.O,194,3
1457,60-1-d12-1.1.O,195,3
1458,60-1-d12-1.1.O,196,3
1459,60-1-d12-1.1.O,197,2
1460,60-1-d12-1.1.O,198,2
1461,60-1-d12-1.1.O,199,4
1462,60-1-d12-1.1.O,200,4
1463,60-1-d12-1.3.I,1,4
1464,60-1-d12-1.3.I,2,4
1465,60-1-d12-1.3.I,3,4
1466,60-1-d12-1.3.I,4,4
1467,60-1-d12-1.3.I,5,4
1468,60-1-d12-1.3.I,6,4
1469,60-1-d12-1.3.I,7,4
1470,60-1-d12-1.3.I,8,4
1471,60-1-d12-1.3.I,9,2
1472,60-1-d12-1.3.I,10,3
1473,60-1-d12-1.3.I,11,3
1474,60-1-d12-1.3.I,12,4
1475,60-1-d12-1.3.I,13,4
1476,60-1-d12-1.3.I,14,5
1477,60-1-d12-1.3.I,15,5
1478,60-1-d12-1.3.I,16,5
1479,60-1-d12-1.3.I,17,5
1480,60-1-d12-1.3.I,18,5
1481,60-1-d12-1.3.I,19,5
1482,60-1-d12-1.3.I,20,5
1483,60-1-d12-1.3.I,21,4
1484,60-1-d12-1.3.I,22,4
1485,60-1-d12-1.3.I,23,4
1486,60-1-d12-1.3.I,24,4
1487,60-1-d12-1.3.I,25,4
1488,60-1-d12-1.3.I,26,4
1489,60-1-d12-1.3.I,27,4
1490,60-1-d12-1.3.I,28,4
1491,60-1-d12-1.3.I,29,4
1492,60-1-d12-1.3.I,30,4
1493,60-1-d12-1.3.I,31,4
1494,60-1-d12-1.3.I,32,4
1495,60-1-d12-1.3.I,33,4
1496,60-1-d12-1.3.I,34,4
1497,60-1-d12-1.3.I,35,4
1498,60-1-d12-1.3.I,36,4
1499,60-1-d12-1.3.I,37,4
1500,60-1-d12-1.3.I,38,4
1501,60-1-d12-1.3.I,39,4
1502,60-1-d12-1.3.I,40,3
1503,60-1-d12-1.3.I,41,3
1504,60-1-d12-1.3.I,42,3
1505,60-1-d12-1.3.I,43,3
1506,60-1-d12-1.3.I,44,3
1507,60-1-d12-1.3.I,45,3
1508,60-1-d12-1.3.I,46,3
1509,60-1-d12-1.3.I,47,3
1510,60-1-d12-1.3.I,48,3
1511,60-1-d12-1.3.I,49,5
1512,60-1-d12-1.3.I,50,5
1513,60-1-d12-1.3.I,51,5
1514,60-1-d12-1.3.I,52,3
1515,60-1-d12-1.3.I,53,3
1516,60-1-d12-1.3.I,54,3
1517,60-1-d12-1.3.I,55,3
1518,60-1-d12-1.3.I,56,2
1519,60-1-d12-1.3.I,57,2
1520,60-1-d12-1.3.I,58,2
1521,60-1-d12-1.3.I,59,2
1522,60-1-d12-1.3.I,60,4
1523,60-1-d12-1.3.I,61,4
1524,60-1-d12-1.3.I,62,5
1525,60-1-d12-1.3.I,63,5
1526,60-1-d12-1.3.I,64,5
1527,60-1-d12-1.3.I,65,4
1528,60-1-d12-1.3.I,66,4
1529,60-1-d12-1.3.I,67,4
1530,60-1-d12-1.3.I,68,5
1531,60-1-d12-1.3.I,69,8
1532,60-1-d12-1.3.I,70,8
1533,60-1-d12-1.3.I,71,8
1534,60-1-d12-1.3.I,72,8
1535,60-1-d12-1.3.I,73,6
1536,60-1-d12-1.3.I,74,6
1537,60-1-d12-1.3.I,75,7
1538,60-1-d12-1.3.I,76,4
1539,60-1-d12-1.3.I,77,4
1540,60-1-d12-1.3.I,78,6
1541,60-1-d12-1.3.I,79,6
1542,60-1-d12-1.3.I,80,6
1543,60-1-d12-1.3.I,81,7
1544,60-1-d12-1.3.I,82,5
1545,60-1-d12-1.3.I,83,5
1546,60-1-d12-1.3.I,84,5
1547,60-1-d12-1.3.I,85,10
1548,60-1-d12-1.3.I,86,12
1549,60-1-d12-1.3.I,87,10
1550,60-1-d12-1.3.I,88,8
1551,60-1-d12-1.3.I,89,10
1552,60-1-d12-1.3.I,90,10
1553,60-1-d12-1.3.I,91,10
1554,60-1-d12-1.3.I,92,12
1555,60-1-d12-1.3.I,93,12
1556,60-1-d12-1.3.I,94,10
1557,60-1-d12-1.3.I,95,10
1558,60-1-d12-1.3.I,96,10
1559,60-1-d12-1.3.I,97,10
1560,60-1-d12-1.3.I,98,10
1561,60-1-d12-1.3.I,99,10
1562,60-1-d12-1.3.I,100,10
1563,60-1-d12-1.3.I,101,8
1564,60-1-d12-1.3.I,102,8
1565,60-1-d12-1.3.I,103,8
1566,60-1-d12-1.3.I,104,8
1567,60-1-d12-1.3.I,105,8
1568,60-1-d12-1.3.I,106,8
1569,60-1-d12-1.3.I,107,8
1570,60-1-d12-1.3.I,108,13
1571,60-1-d12-1.3.I,109,11
1572,60-1-d12-1.3.I,110,11
1573,60-1-d12-1.3.I,111,13
1574,60-1-d12-1.3.I,112,13
1575,60-1-d12-1.3.I,113,13
1576,60-1-d12-1.3.I,114,13
1577,60-1-d12-1.3.I,115,13
1578,60-1-d12-1.3.I,116,9
1579,60-1-d12-1.3.I,117,9
1580,60-1-d12-1.3.I,118,9
1581,60-1-d12-1.3.I,119,9
1582,60-1-d12-1.3.I,120,10
1583,60-1-d12-1.3.I,121,10
1584,60-1-d12-1.3.I,122,13
1585,60-1-d12-1.3.I,123,13
1586,60-1-d12-1.3.I,124,13
1587,60-1-d12-1.3.I,125,19
1588,60-1-d12-1.3.I,126,19
1589,60-1-d12-1.3.I,127,18
1590,60-1-d12-1.3.I,128,18
1591,60-1-d12-1.3.I,129,19
1592,60-1-d12-1.3.I,130,19
1593,60-1-d12-1.3.I,131,19
1594,60-1-d12-1.3.I,132,19
1595,60-1-d12-1.3.I,133,19
1596,60-1-d12-1.3.I,134,16
1597,60-1-d12-1.3.I,135,16
1598,60-1-d12-1.3.I,136,15
1599,60-1-d12-1.3.I,137,15
1600,60-1-d12-1.3.I,138,15
1601,60-1-d12-1.3.I,139,11
1602,60-1-d12-1.3.I,140,11
1603,60-1-d12-1.3.I,141,11
1604,60-1-d12-1.3.I,142,11
1605,60-1-d12-1.3.I,143,17
1606,60-1-d12-1.3.I,144,17
1607,60-1-d12-1.3.I,145,15
1608,60-1-d12-1.3.I,146,15
1609,60-1-d12-1.3.I,147,15
1610,60-1-d12-1.3.I,148,20
1611,60-1-d12-1.3.I,149,20
1612,60-1-d12-1.3.I,150,20
1613,60-1-d12-1.3.I,151,20
1614,60-1-d12-1.3.I,152,7
1615,60-1-d12-1.3.I,153,7
1616,60-1-d12-1.3.I,154,7
1617,60-1-d12-1.3.I,155,7
1618,60-1-d12-1.3.I,156,11
1619,60-1-d12-1.3.I,157,11
1620,60-1-d12-1.3.I,158,11
1621,60-1-d12-1.3.I,159,19
1622,60-1-d12-1.3.I,160,19
1623,60-1-d12-1.3.I,161,22
1624,60-1-d12-1.3.I,162,22
1625,60-1-d12-1.3.I,163,22
1626,60-1-d12-1.3.I,164,22
1627,60-1-d12-1.3.I,165,29
1628,60-1-d12-1.3.I,166,29
1629,60-1-d12-1.3.I,167,28
1630,60-1-d12-1.3.I,168,28
1631,60-1-d12-1.3.I,169,28
1632,60-1-d12-1.3.I,170,33
1633,60-1-d12-1.3.I,171,33
1634,60-1-d12-1.3.I,172,42
1635,60-1-d12-1.3.I,173,42
1636,60-1-d12-1.3.I,174,42
1637,60-1-d12-1.3.I,175,44
1638,60-1-d12-1.3.I,176,44
1639,60-1-d12-1.3.I,177,44
1640,60-1-d12-1.3.I,178,44
1641,60-1-d12-1.3.I,179,46
1642,60-1-d12-1.3.I,180,46
1643,60-1-d12-1.3.I,181,46
1644,60-1-d12-1.3.I,182,46
1645,60-1-d12-1.3.I,183,46
1646,60-1-d12-1.3.I,184,46
1647,60-1-d12-1.3.I,185,46
1648,60-1-d12-1.3.I,186,46
1649,60-1-d12-1.3.I,187,46
1650,60-1-d12-1.3.I,188,46
1651,60-1-d12-1.3.I,189,46
1652,60-1-d12-1.3.I,190,46
1653,60-1-d12-1.3.I,191,46
1654,60-1-d12-1.3.I,192,46
1655,60-1-d12-1.3.I,193,46
1656,60-1-d12-1.3.I,194,46
1657,60-1-d12-1.3.I,195,46
1658,60-1-d12-1.3.I,196,52
1659,60-1-d12-1.3.I,197,52
1660,60-1-d12-1.3.I,198,52
1661,60-1-d12-1.3.I,199,52
1662,60-1-d12-1.3.I,200,52
1663,60-1-d12-1.3.I,201,52
1664,60-1-d12-1.3.I,202,52
1665,60-1-d12-1.3.I,203,52
1666,60-1-d12-1.3.I,204,52
1667,60-1-d12-1.3.I,205,51
1668,60-1-d12-1.3.I,206,51
1669,60-1-d12-1.3.I,207,51
1670,60-1-d12-1.3.I,208,51
1671,60-1-d12-1.3.I,209,53
1672,60-1-d12-1.3.I,210,53
1673,60-1-d12-1.3.I,211,53
1674,60-1-d12-1.3.I,212,53
1675,60-1-d12-1.3.I,213,53
1676,60-1-d12-1.3.I,214,53
1677,60-1-d12-1.3.I,215,53
1678,60-1-d12-1.3.I,216,53
1679,60-1-d12-1.3.I,217,54
1680,60-1-d12-1.3.I,218,54
1681,60-1-d12-1.3.I,219,55
1682,60-1-d12-1.3.I,220,55
1683,60-1-d12-1.3.I,221,55
1684,60-1-d12-1.1.O,1,55
1685,60-1-d12-1.1.O,2,55
1686,60-1-d12-1.1.O,3,59
1687,60-1-d12-1.1.O,4,59
1688,60-1-d12-1.1.O,5,58
1689,60-1-d12-1.1.O,6,58
1690,60-1-d12-1.1.O,7,58
1691,60-1-d12-1.1.O,8,54
1692,60-1-d12-1.1.O,9,54
1693,60-1-d12-1.1.O,10,54
1694,60-1-d12-1.1.O,11,54
1695,60-1-d12-1.1.O,12,53
1696,60-1-d12-1.1.O,13,53
1697,60-1-d12-1.1.O,14,53
1698,60-1-d12-1.1.O,15,53
1699,60-1-d12-1.1.O,16,51
1700,60-1-d12-1.1.O,17,51
1701,60-1-d12-1.1.O,18,51
1702,60-1-d12-1.1.O,19,51
1703,60-1-d12-1.1.O,20,52
1704,60-1-d12-1.1.O,21,52
1705,60-1-d12-1.1.O,22,52
1706,60-1-d12-1.1.O,23,52
1707,60-1-d12-1.1.O,24,52
1708,60-1-d12-1.1.O,25,52
1709,60-1-d12-1.1.O,26,52
1710,60-1-d12-1.1.O,27,52
1711,60-1-d12-1.1.O,28,46
1712,60-1-d12-1.1.O,29,46
1713,60-1-d12-1.1.O,30,46
1714,60-1-d12-1.1.O,31,46
1715,60-1-d12-1.1.O,32,46
1716,60-1-d12-1.1.O,33,46
1717,60-1-d12-1.1.O,34,46
1718,60-1-d12-1.1.O,35,46
1719,60-1-d12-1.1.O,36,45
1720,60-1-d12-1.1.O,37,46
1721,60-1-d12-1.1.O,38,46
1722,60-1-d12-1.1.O,39,46
1723,60-1-d12-1.1.O,40,46
1724,60-1-d12-1.1.O,41,46
1725,60-1-d12-1.1.O,42,46
1726,60-1-d12-1.1.O,43,46
1727,60-1-d12-1.1.O,44,46
1728,60-1-d12-1.1.O,45,46
1729,60-1-d12-1.1.O,46,44
1730,60-1-d12-1.1.O,47,44
1731,60-1-d12-1.1.O,48,44
1732,60-1-d12-1.1.O,49,42
1733,60-1-d12-1.1.O,50,42
1734,60-1-d12-1.1.O,51,42
1735,60-1-d12-1.1.O,52,33
1736,60-1-d12-1.1.O,53,33
1737,60-1-d12-1.1.O,54,33
1738,60-1-d12-1.1.O,55,28
1739,60-1-d12-1.1.O,56,28
1740,60-1-d12-1.1.O,57,29
1741,60-1-d12-1.1.O,58,29
1742,60-1-d12-1.1.O,59,29
1743,60-1-d12-1.1.O,60,29
1744,60-1-d12-1.1.O,61,22
1745,60-1-d12-1.1.O,62,22
1746,60-1-d12-1.1.O,63,22
1747,60-1-d12-1.1.O,64,19
1748,60-1-d12-1.1.O,65,19
1749,60-1-d12-1.1.O,66,11
1750,60-1-d12-1.1.O,67,11
1751,60-1-d12-1.1.O,68,11
1752,60-1-d12-1.1.O,69,7
1753,60-1-d12-1.1.O,70,7
1754,60-1-d12-1.1.O,71,7
1755,60-1-d12-1.1.O,72,7
1756,60-1-d12-1.1.O,73,20
1757,60-1-d12-1.1.O,74,20
1758,60-1-d12-1.1.O,75,20
1759,60-1-d12-1.1.O,76,19
1760,60-1-d12-1.1.O,77,15
1761,60-1-d12-1.1.O,78,15
1762,60-1-d12-1.1.O,79,17
1763,60-1-d12-1.1.O,80,17
1764,60-1-d12-1.1.O,81,11
1765,60-1-d12-1.1.O,82,11
1766,60-1-d12-1.1.O,83,11
1767,60-1-d12-1.1.O,84,11
1768,60-1-d12-1.1.O,85,15
1769,60-1-d12-1.1.O,86,15
1770,60-1-d12-1.1.O,87,15
1771,60-1-d12-1.1.O,88,15
1772,60-1-d12-1.1.O,89,19
1773,60-1-d12-1.1.O,90,19
1774,60-1-d12-1.1.O,91,19
1775,60-1-d12-1.1.O,92,19
1776,60-1-d12-1.1.O,93,19
1777,60-1-d12-1.1.O,94,21
1778,60-1-d12-1.1.O,95,21
1779,60-1-d12-1.1.O,96,18
1780,60-1-d12-1.1.O,97,18
1781,60-1-d12-1.1.O,98,18
1782,60-1-d12-1.1.O,99,18
1783,60-1-d12-1.1.O,100,18
1784,60-1-d12-1.1.O,101,21
1785,60-1-d12-1.1.O,102,21
1786,60-1-d12-1.1.O,103,10
1787,60-1-d12-1.1.O,104,13
1788,60-1-d12-1.1.O,105,13
1789,60-1-d12-1.1.O,106,13
1790,60-1-d12-1.1.O,107,13
1791,60-1-d12-1.1.O,108,13
1792,60-1-d12-1.1.O,109,13
1793,60-1-d12-1.1.O,110,8
1794,60-1-d12-1.1.O,111,8
1795,60-1-d12-1.1.O,112,8
1796,60-1-d12-1.1.O,113,11
1797,60-1-d12-1.1.O,114,11
1798,60-1-d12-1.1.O,115,11
1799,60-1-d12-1.1.O,116,10
1800,60-1-d12-1.1.O,117,10
1801,60-1-d12-1.1.O,118,8
1802,60-1-d12-1.1.O,119,10
1803,60-1-d12-1.1.O,120,5
1804,60-1-d12-1.1.O,121,5
1805,60-1-d12-1.1.O,122,5
1806,60-1-d12-1.1.O,123,5
1807,60-1-d12-1.1.O,124,5
1808,60-1-d12-1.1.O,125,5
1809,60-1-d12-1.1.O,126,5
1810,60-1-d12-1.1.O,127,5
1811,60-1-d12-1.1.O,128,7
1812,60-1-d12-1.1.O,129,6
1813,60-1-d12-1.1.O,130,6
1814,60-1-d12-1.1.O,131,6
1815,60-1-d12-1.1.O,132,4
1816,60-1-d12-1.1.O,133,4
1817,60-1-d12-1.1.O,134,7
1818,60-1-d12-1.1.O,135,7
1819,60-1-d12-1.1.O,136,7
1820,60-1-d12-1.1.O,137,6
1821,60-1-d12-1.1.O,138,13
1822,60-1-d12-1.1.O,139,13
1823,60-1-d12-1.1.O,140,4
1824,60-1-d12-1.1.O,141,4
1825,60-1-d12-1.1.O,142,5
1826,60-1-d12-1.1.O,143,4
1827,60-1-d12-1.1.O,144,5
1828,60-1-d12-1.1.O,145,5
1829,60-1-d12-1.1.O,146,5
1830,60-1-d12-1.1.O,147,5
1831,60-1-d12-1.1.O,148,5
1832,60-1-d12-1.1.O,149,4
1833,60-1-d12-1.1.O,150,4
1834,60-1-d12-1.1.O,151,2
1835,60-1-d12-1.1.O,152,2
1836,60-1-d12-1.1.O,153,2
1837,60-1-d12-1.1.O,154,3
1838,60-1-d12-1.1.O,155,3
1839,60-1-d12-1.1.O,156,3
1840,60-1-d12-1.1.O,157,3
1841,60-1-d12-1.1.O,158,5
1842,60-1-d12-1.1.O,159,5
1843,60-1-d12-1.1.O,160,5
1844,60-1-d12-1.1.O,161,3
1845,60-1-d12-1.1.O,162,3
1846,60-1-d12-1.1.O,163,3
1847,60-1-d12-1.1.O,164,3
1848,60-1-d12-1.1.O,165,3
1849,60-1-d12-1.1.O,166,3
1850,60-1-d12-1.1.O,167,3
1851,60-1-d12-1.1.O,168,3
1852,60-1-d12-1.1.O,169,3
1853,60-1-d12-1.1.O,170,3
1854,60-1-d12-1.1.O,171,4
1855,60-1-d12-1.1.O,172,4
1856,60-1-d12-1.1.O,173,4
1857,60-1-d12-1.1.O,174,4
1858,60-1-d12-1.1.O,175,4
1859,60-1-d12-1.1.O,176,4
1860,60-1-d12-1.1.O,177,4
1861,60-1-d12-1.1.O,178,4
1862,60-1-d12-1.1.O,179,4
1863,60-1-d12-1.1.O,180,4
1864,60-1-d12-1.1.O,181,4
1865,60-1-d12-1.1.O,182,4
1866,60-1-d12-1.1.O,183,4
1867,60-1-d12-1.1.O,184,4
1868,60-1-d12-1.1.O,185,5
1869,60-1-d12-1.1.O,186,5
1870,60-1-d12-1.1.O,187,5
1871,60-1-d12-1.1.O,188,5
1872,60-1-d12-1.1.O,189,5
1873,60-1-d12-1.1.O,190,5
1874,60-1-d12-1.1.O,191,5
1875,60-1-d12-1.1.O,192,4
1876,60-1-d12-1.1.O,193,4
1877,60-1-d12-1.1.O,194,3
1878,60-1-d12-1.1.O,195,3
1879,60-1-d12-1.1.O,196,3
1880,60-1-d12-1.1.O,197,2
1881,60-1-d12-1.1.O,198,2
1882,60-1-d12-1.1.O,199,4
1883,60-1-d12-1.1.O,200,4
1884,60-1-d12-1.3.I,1,4
1885,60-1-d12-1.3.I,2,4
1886,60-1-d12-1.3.I,3,4
1887,60-1-d12-1.3.I,4,4
1888,60-1-d12-1.3.I,5,4
1889,60-1-d12-1.3.I,6,4
1890,60-1-d12-1.3.I,7,4
1891,60-1-d12-1.3.I,8,4
1892,60-1-d12-1.3.I,9,2
1893,60-1-d12-1.3.I,10,3
1894,60-1-d12-1.3.I,11,3
1895,60-1-d12-1.3.I,12,4
1896,60-1-d12-1.3.I,13,4
1897,60-1-d12-1.3.I,14,5
1898,60-1-d12-1.3.I,15,5
1899,60-1-d12-1.3.I,16,5
1900,60-1-d12-1.3.I,17,5
1901,60-1-d12-1.3.I,18,5
1902,60-1-d12-1.3.I,19,5
1903,60-1-d12-1.3.I,20,5
1904,60-1-d12-1.3.I,21,4
1905,60-1-d12-1.3.I,22,4
1906,60-1-d12-1.3.I,23,4
1907,60-1-d12-1.3.I,24,4
1908,60-1-d12-1.3.I,25,4
1909,60-1-d12-1.3.I,26,4
1910,60-1-d12-1.3.I,27,4
1911,60-1-d12-1.3.I,28,4
1912,60-1-d12-1.3.I,29,4
1913,60-1-d12-1.3.I,30,4
1914,60-1-d12-1.3.I,31,4
1915,60-1-d12-1.3.I,32,4
1916,60-1-d12-1.3.I,33,4
1917,60-1-d12-1.3.I,34,4
1918,60-1-d12-1.3.I,35,4
1919,60-1-d12-1.3.I,36,4
1920,60-1-d12-1.3.I,37,4
1921,60-1-d12-1.3.I,38,4
1922,60-1-d12-1.3.I,39,4
1923,60-1-d12-1.3.I,40,3
1924,60-1-d12-1.3.I,41,3
1925,60-1-d12-1.3.I,42,3
1926,60-1-d12-1.3.I,43,3
1927,60-1-d12-1.3.I,44,3
1928,60-1-d12-1.3.I,45,3
1929,60-1-d12-1.3.I,46,3
1930,60-1-d12-1.3.I,47,3
1931,60-1-d12-1.3.I,48,3
1932,60-1-d12-1.3.I,49,5
1933,60-1-d12-1.3.I,50,5
1934,60-1-d12-1.3.I,51,5
1935,60-1-d12-1.3.I,52,3
1936,60-1-d12-1.3.I,53,3
1937,60-1-d12-1.3.I,54,3
1938,60-1-d12-1.3.I,55,3
1939,60-1-d12-1.3.I,56,2
1940,60-1-d12-1.3.I,57,2
1941,60-1-d12-1.3.I,58,2
1942,60-1-d12-1.3.I,59,2
1943,60-1-d12-1.3.I,60,4
1944,60-1-d12-1.3.I,61,4
1945,60-1-d12-1.3.I,62,5
1946,60-1-d12-1.3.I,63,5
1947,60-1-d12-1.3.I,64,5
1948,60-1-d12-1.3.I,65,4
1949,60-1-d12-1.3.I,66,4
1950,60-1-d12-1.3.I,67,4
1951,60-1-d12-1.3.I,68,5
1952,60-1-d12-1.3.I,69,8
1953,60-1-d12-1.3.I,70,8
1954,60-1-d12-1.3.I,71,8
1955,60-1-d12-1.3.I,72,8
1956,60-1-d12-1.3.I,73,6
1957,60-1-d12-1.3.I,74,6
1958,60-1-d12-1.3.I,75,7
1959,60-1-d12-1.3.I,76,4
1960,60-1-d12-1.3.I,77,4
1961,60-1-d12-1.3.I,78,6
1962,60-1-d12-1.3.I,79,6
1963,60-1-d12-1.3.I,80,6
1964,60-1-d12-1.3.I,81,7
1965,60-1-d12-1.3.I,82,5
1966,60-1-d12-1.3.I,83,5
1967,60-1-d12-1.3.I,84,5
1968,60-1-d12-1.3.I,85,10
1969,60-1-d12-1.3.I,86,12
1970,60-1-d12-1.3.I,87,10
1971,60-1-d12-1.3.I,88,8
1972,60-1-d12-1.3.I,89,10
1973,60-1-d12-1.3.I,90,10
1974,60-1-d12-1.3.I,91,10
1975,60-1-d12-1.3.I,92,12
1976,60-1-d12-1.3.I,93,12
1977,60-1-d12-1.3.I,94,10
1978,60-1-d12-1.3.I,95,10
1979,60-1-d12-1.3.I,96,10
1980,60-1-d12-1.3.I,97,10
1981,60-1-d12-1.3.I,98,10
1982,60-1-d12-1.3.I,99,10
1983,60-1-d12-1.3.I,100,10
1984,60-1-d12-1.3.I,101,8
1985,60-1-d12-1.3.I,102,8
1986,60-1-d12-1.3.I,103,8
1987,60-1-d12-1.3.I,104,8
1988,60-1-d12-1.3.I,105,8
1989,60-1-d12-1.3.I,106,8
1990,60-1-d12-1.3.I,107,8
1991,60-1-d12-1.3.I,108,13
1992,60-1-d12-1.3.I,109,11
1993,60-1-d12-1.3.I,110,11
1994,60-1-d12-1.3.I,111,13
1995,60-1-d12-1.3.I,112,13
1996,60-1-d12-1.3.I,113,13
1997,60-1-d12-1.3.I,114,13
1998,60-1-d12-1.3.I,115,13
1999,60-1-d12-1.3.I,116,9
2000,60-1-d12-1.3.I,117,9
2001,60-1-d12-1.3.I,118,9
2002,60-1-d12-1.3.I,119,9
2003,60-1-d12-1.3.I,120,10
2004,60-1-d12-1.3.I,121,10
2005,60-1-d12-1.3.I,122,13
2006,60-1-d12-1.3.I,123,13
2007,60-1-d12-1.3.I,124,13
2008,60-1-d12-1.3.I,125,19
2009,60-1-d12-1.3.I,126,19
2010,60-1-d12-1.3.I,127,18
2011,60-1-d12-1.3.I,128,18
2012,60-1-d12-1.3.I,129,19
2013,60-1-d12-1.3.I,130,19
2014,60-1-d12-1.3.I,131,19
2015,60-1-d12-1.3.I,132,19
2016,60-1-d12-1.3.I,133,19
2017,60-1-d12-1.3.I,134,16
2018,60-1-d12-1.3.I,135,16
2019,60-1-d12-1.3.I,136,15
2020,60-1-d12-1.3.I,137,15
2021,60-1-d12-1.3.I,138,15
2022,60-1-d12-1.3.I,139,11
2023,60-1-d12-1.3.I,140,11
2024,60-1-d12-1.3.I,141,11
2025,60-1-d12-1.3.I,142,11
2026,60-1-d12-1.3.I,143,17
2027,60-1-d12-1.3.I,144,17
2028,60-1-d12-1.3.I,145,15
2029,60-1-d12-1.3.I,146,15
2030,60-1-d12-1.3.I,147,15
2031,60-1-d12-1.3.I,148,20
2032,60-1-d12-1.3.I,149,20
2033,60-1-d12-1.3.I,150,20
2034,60-1-d12-1.3.I,151,20
2035,60-1-d12-1.3.I,152,7
2036,60-1-d12-1.3.I,153,7
2037,60-1-d12-1.3.I,154,7
2038,60-1-d12-1.3.I,155,7
2039,60-1-d12-1.3.I,156,11
2040,60-1-d12-1.3.I,157,11
2041,60-1-d12-1.3.I,158,11
2042,60-1-d12-1.3.I,159,19
2043,60-1-d12-1.3.I,160,19
2044,60-1-d12-1.3.I,161,22
2045,60-1-d12-1.3.I,162,22
2046,60-1-d12-1.3.I,163,22
2047,60-1-d12-1.3.I,164,22
2048,60-1-d12-1.3.I,165,29
2049,60-1-d12-1.3.I,166,29
2050,60-1-d12-1.3.I,167,28
2051,60-1-d12-1.3.I,168,28
2052,60-1-d12-1.3.I,169,28
2053,60-1-d12-1.3.I,170,33
2054,60-1-d12-1.3.I,171,33
2055,60-1-d12-1.3.I,172,42
2056,60-1-d12-1.3.I,173,42
2057,60-1-d12-1.3.I,174,42
2058,60-1-d12-1.3.I,175,44
2059,60-1-d12-1.3.I,176,44
2060,60-1-d12-1.3.I,177,44
2061,60-1-d12-1.3.I,178,44
2062,60-1-d12-1.3.I,179,46
2063,60-1-d12-1.3.I,180,46
2064,60-1-d12-1.3.I,181,46
2065,60-1-d12-1.3.I,182,46
2066,60-1-d12-1.3.I,183,46
2067,60-1-d12-1.3.I,184,46
2068,60-1-d12-1.3.I,185,46
2069,60-1-d12-1.3.I,186,46
2070,60-1-d12-1.3.I,187,46
2071,60-1-d12-1.3.I,188,46
2072,60-1-d12-1.3.I,189,46
2073,60-1-d12-1.3.I,190,46
2074,60-1-d12-1.3.I,191,46
2075,60-1-d12-1.3.I,192,46
2076,60-1-d12-1.3.I,193,46
2077,60-1-d12-1.3.I,194,46
2078,60-1-d12-1.3.I,195,46
2079,60-1-d12-1.3.I,196,52
2080,60-1-d12-1.3.I,197,52
2081,60-1-d12-1.3.I,198,52
2082,60-1-d12-1.3.I,199,52
2083,60-1-d12-1.3.I,200,52
2084,60-1-d12-1.3.I,201,52
2085,60-1-d12-1.3.I,202,52
2086,60-1-d12-1.3.I,203,52
2087,60-1-d12-1.3.I,204,52
2088,60-1-d12-1.3.I,205,51
2089,60-1-d12-1.3.I,206,51
2090,60-1-d12-1.3.I,207,51
2091,60-1-d12-1.3.I,208,51
2092,60-1-d12-1.3.I,209,53
2093,60-1-d12-1.3.I,210,53
2094,60-1-d12-1.3.I,211,53
2095,60-1-d12-1.3.I,212,53
2096,60-1-d12-1.3.I,213,53
2097,60-1-d12-1.3.I,214,53
2098,60-1-d12-1.3.I,215,53
2099,60-1-d12-1.3.I,216,53
2100,60-1-d12-1.3.I,217,54
2101,60-1-d12-1.3.I,218,54
2102,60-1-d12-1.3.I,219,55
2103,60-1-d12-1.3.I,220,55
2104,60-1-d12-1.3.I,221,55
2105,60-1-d12-1.1.O,1,55
2106,60-1-d12-1.1.O,2,55
2107,60-1-d12-1.1.O,3,59
2108,60-1-d12-1.1.O,4,59
2109,60-1-d12-1.1.O,5,58
2110,60-1-d12-1.1.O,6,58
2111,60-1-d12-1.1.O,7,58
2112,60-1-d12-1.1.O,8,54
2113,60-1-d12-1.1.O,9,54
2114,60-1-d12-1.1.O,10,54
2115,60-1-d12-1.1.O,11,54
2116,60-1-d12-1.1.O,12,53
2117,60-1-d12-1.1.O,13,53
2118,60-1-d12-1.1.O,14,53
2119,60-1-d12-1.1.O,15,53
2120,60-1-d12-1.1.O,16,51
2121,60-1-d12-1.1.O,17,51
2122,60-1-d12-1.1.O,18,51
2123,60-1-d12-1.1.O,19,51
2124,60-1-d12-1.1.O,20,52
2125,60-1-d12-1.1.O,21,52
2126,60-1-d12-1.1.O,22,52
2127,60-1-d12-1.1.O,23,52
2128,60-1-d12-1.1.O,24,52
2129,60-1-d12-1.1.O,25,52
2130,60-1-d12-1.1.O,26,52
2131,60-1-d12-1.1.O,27,52
2132,60-1-d12-1.1.O,28,46
2133,60-1-d12-1.1.O,29,46
2134,60-1-d12-1.1.O,30,46
2135,60-1-d12-1.1.O,31,46
2136,60-1-d12-1.1.O,32,46
2137,60-1-d12-1.1.O,33,46
2138,60-1-d12-1.1.O,34,46
2139,60-1-d12-1.1.O,35,46
2140,60-1-d12-1.1.O,36,45
2141,60-1-d12-1.1.O,37,46
2142,60-1-d12-1.1.O,38,46
2143,60-1-d12-1.1.O,39,46
2144,60-1-d12-1.1.O,40,46
2145,60-1-d12-1.1.O,41,46
